Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
789552,MALARIA_PF_INDIG,COUNTRY,CHN,WPR,Western Pacific,YEAR,2010,,,,,,,,,1 269,1269,,,,2023-05-10T14:52:49Z,2010,2010-01-01,2010-12-31
826737,MALARIA_PF_INDIG,COUNTRY,MYS,WPR,Western Pacific,YEAR,2021,,,,,,,,,0,0,,,,2023-05-10T14:52:46Z,2021,2021-01-01,2021-12-31
807738,MALARIA_PF_INDIG,COUNTRY,HND,AMR,Americas,YEAR,2017,,,,,,,,,128,128,,,,2023-05-10T14:52:48Z,2017,2017-01-01,2017-12-31
807548,MALARIA_PF_INDIG,COUNTRY,ECU,AMR,Americas,YEAR,2015,,,,,,,,,184,184,,,,2023-05-10T14:52:47Z,2015,2015-01-01,2015-12-31
807566,MALARIA_PF_INDIG,COUNTRY,IRN,EMR,Eastern Mediterranean,YEAR,2015,,,,,,,,,8,8,,,,2023-05-10T14:52:46Z,2015,2015-01-01,2015-12-31
817195,MALARIA_PF_INDIG,COUNTRY,KGZ,EUR,Europe,YEAR,2018,,,,,,,,,0,0,,,,2023-05-10T14:52:46Z,2018,2018-01-01,2018-12-31
798859,MALARIA_PF_INDIG,COUNTRY,NAM,AFR,Africa,YEAR,2014,,,,,,,,,15 692,15692,,,,2023-05-10T14:52:37Z,2014,2014-01-01,2014-12-31
807723,MALARIA_PF_INDIG,COUNTRY,ECU,AMR,Americas,YEAR,2017,,,,,,,,,309,309,,,,2023-05-10T14:52:37Z,2017,2017-01-01,2017-12-31
817183,MALARIA_PF_INDIG,GLOBAL,GLOBAL,,,YEAR,2018,,,,,,,,,85 460 613,85460613,,,,2023-05-10T14:52:37Z,2018,2018-01-01,2018-12-31
798707,MALARIA_PF_INDIG,COUNTRY,STP,AFR,Africa,YEAR,2012,,,,,,,,,10 700,10700,,,,2023-05-10T14:52:49Z,2012,2012-01-01,2012-12-31
817359,MALARIA_PF_INDIG,COUNTRY,COG,AFR,Africa,YEAR,2020,,,,,,,,,91 538,91538,,,,2023-05-10T14:52:44Z,2020,2020-01-01,2020-12-31
789648,MALARIA_PF_INDIG,COUNTRY,GIN,AFR,Africa,YEAR,2011,,,,,,,,,5 450,5450,,,,2023-05-10T14:52:42Z,2011,2011-01-01,2011-12-31
807569,MALARIA_PF_INDIG,COUNTRY,KHM,WPR,Western Pacific,YEAR,2015,,,,,,,,,17 830,17830,,,,2023-05-10T14:52:44Z,2015,2015-01-01,2015-12-31
826637,MALARIA_PF_INDIG,COUNTRY,KEN,AFR,Africa,YEAR,2020,,,,,,,,,3 659 170,3659170,,,,2023-05-10T14:52:38Z,2020,2020-01-01,2020-12-31
817313,MALARIA_PF_INDIG,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2019,,,,,,,,,1 363 507,1363507,,,,2023-05-10T14:52:44Z,2019,2019-01-01,2019-12-31
798651,MALARIA_PF_INDIG,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2012,,,,,,,,,33,33,,,,2023-05-10T14:52:38Z,2012,2012-01-01,2012-12-31
789626,MALARIA_PF_INDIG,REGION,AMR,,,YEAR,2011,,,,,,,,,111 647,111647,,,,2023-05-10T14:52:39Z,2011,2011-01-01,2011-12-31
807521,MALARIA_PF_INDIG,COUNTRY,VNM,WPR,Western Pacific,YEAR,2014,,,,,,,,,8 245,8245,,,,2023-05-10T14:52:48Z,2014,2014-01-01,2014-12-31
817286,MALARIA_PF_INDIG,COUNTRY,IND,SEAR,South-East Asia,YEAR,2019,,,,,,,,,154 645,154645,,,,2023-05-10T14:52:46Z,2019,2019-01-01,2019-12-31
817309,MALARIA_PF_INDIG,COUNTRY,PNG,WPR,Western Pacific,YEAR,2019,,,,,,,,,181 463,181463,,,,2023-05-10T14:52:38Z,2019,2019-01-01,2019-12-31
817246,MALARIA_PF_INDIG,COUNTRY,ARG,AMR,Americas,YEAR,2019,,,,,,,,,0,0,,,,2023-05-10T14:52:41Z,2019,2019-01-01,2019-12-31
807599,MALARIA_PF_INDIG,COUNTRY,TLS,SEAR,South-East Asia,YEAR,2015,,,,,,,,,33,33,,,,2023-05-10T14:52:41Z,2015,2015-01-01,2015-12-31
807679,MALARIA_PF_INDIG,COUNTRY,SLB,WPR,Western Pacific,YEAR,2016,,,,,,,,,16 607,16607,,,,2023-05-10T14:52:44Z,2016,2016-01-01,2016-12-31
807718,MALARIA_PF_INDIG,COUNTRY,COL,AMR,Americas,YEAR,2017,,,,,,,,,29 558,29558,,,,2023-05-10T14:52:45Z,2017,2017-01-01,2017-12-31
789652,MALARIA_PF_INDIG,COUNTRY,GTM,AMR,Americas,YEAR,2011,,,,,,,,,64,64,,,,2023-05-10T14:52:48Z,2011,2011-01-01,2011-12-31
789651,MALARIA_PF_INDIG,COUNTRY,GNQ,AFR,Africa,YEAR,2011,,,,,,,,,22 466,22466,,,,2023-05-10T14:52:48Z,2011,2011-01-01,2011-12-31
789563,MALARIA_PF_INDIG,COUNTRY,GAB,AFR,Africa,YEAR,2010,,,,,,,,,2 157,2157,,,,2023-05-10T14:52:43Z,2010,2010-01-01,2010-12-31
789560,MALARIA_PF_INDIG,COUNTRY,ERI,AFR,Africa,YEAR,2010,,,,,,,,,9 785,9785,,,,2023-05-10T14:52:46Z,2010,2010-01-01,2010-12-31
826673,MALARIA_PF_INDIG,COUNTRY,TLS,SEAR,South-East Asia,YEAR,2020,,,,,,,,,2,2,,,,2023-05-10T14:52:35Z,2020,2020-01-01,2020-12-31
807748,MALARIA_PF_INDIG,COUNTRY,LKA,SEAR,South-East Asia,YEAR,2017,,,,,,,,,0,0,,,,2023-05-10T14:52:45Z,2017,2017-01-01,2017-12-31
817259,MALARIA_PF_INDIG,COUNTRY,CMR,AFR,Africa,YEAR,2019,,,,,,,,,2 318 830,2318830,,,,2023-05-10T14:52:38Z,2019,2019-01-01,2019-12-31
798801,MALARIA_PF_INDIG,COUNTRY,UZB,EUR,Europe,YEAR,2013,,,,,,,,,0,0,,,,2023-05-10T14:52:40Z,2013,2013-01-01,2013-12-31
817318,MALARIA_PF_INDIG,COUNTRY,SOM,EMR,Eastern Mediterranean,YEAR,2019,,,,,,,,,36 766,36766,,,,2023-05-10T14:52:45Z,2019,2019-01-01,2019-12-31
807702,MALARIA_PF_INDIG,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2017,,,,,,,,,6 907,6907,,,,2023-05-10T14:52:43Z,2017,2017-01-01,2017-12-31
807744,MALARIA_PF_INDIG,COUNTRY,KGZ,EUR,Europe,YEAR,2017,,,,,,,,,0,0,,,,2023-05-10T14:52:49Z,2017,2017-01-01,2017-12-31
826709,MALARIA_PF_INDIG,COUNTRY,DOM,AMR,Americas,YEAR,2021,,,,,,,,,284,284,,,,2023-05-10T14:52:41Z,2021,2021-01-01,2021-12-31
807713,MALARIA_PF_INDIG,COUNTRY,CHN,WPR,Western Pacific,YEAR,2017,,,,,,,,,0,0,,,,2023-05-10T14:52:45Z,2017,2017-01-01,2017-12-31
826745,MALARIA_PF_INDIG,COUNTRY,PER,AMR,Americas,YEAR,2021,,,,,,,,,3 584,3584,,,,2023-05-10T14:52:44Z,2021,2021-01-01,2021-12-31
807635,MALARIA_PF_INDIG,COUNTRY,ERI,AFR,Africa,YEAR,2016,,,,,,,,,20 704,20704,,,,2023-05-10T14:52:39Z,2016,2016-01-01,2016-12-31
807629,MALARIA_PF_INDIG,COUNTRY,COM,AFR,Africa,YEAR,2016,,,,,,,,,1 066,1066,,,,2023-05-10T14:52:48Z,2016,2016-01-01,2016-12-31
826763,MALARIA_PF_INDIG,COUNTRY,THA,SEAR,South-East Asia,YEAR,2021,,,,,,,,,53,53,,,,2023-05-10T14:52:42Z,2021,2021-01-01,2021-12-31
807683,MALARIA_PF_INDIG,COUNTRY,SUR,AMR,Americas,YEAR,2016,,,,,,,,,6,6,,,,2023-05-10T14:52:49Z,2016,2016-01-01,2016-12-31
798637,MALARIA_PF_INDIG,COUNTRY,VNM,WPR,Western Pacific,YEAR,2011,,,,,,,,,10 101,10101,,,,2023-05-10T14:52:43Z,2011,2011-01-01,2011-12-31
807596,MALARIA_PF_INDIG,COUNTRY,THA,SEAR,South-East Asia,YEAR,2015,,,,,,,,,3 301,3301,,,,2023-05-10T14:52:46Z,2015,2015-01-01,2015-12-31
826627,MALARIA_PF_INDIG,GLOBAL,GLOBAL,,,YEAR,2020,,,,,,,,,139 892 584,139892584,,,,2023-05-10T14:52:42Z,2020,2020-01-01,2020-12-31
817239,MALARIA_PF_INDIG,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2018,,,,,,,,,112 823,112823,,,,2023-05-10T14:52:40Z,2018,2018-01-01,2018-12-31
807646,MALARIA_PF_INDIG,COUNTRY,GUF,AMR,Americas,YEAR,2016,,,,,,,,,55,55,,,,2023-05-10T14:52:42Z,2016,2016-01-01,2016-12-31
817263,MALARIA_PF_INDIG,COUNTRY,COM,AFR,Africa,YEAR,2019,,,,,,,,,17 599,17599,,,,2023-05-10T14:52:47Z,2019,2019-01-01,2019-12-31
817149,MALARIA_PF_INDIG,COUNTRY,ZMB,AFR,Africa,YEAR,2017,,,,,,,,,5 505 639,5505639,,,,2023-05-10T14:52:44Z,2017,2017-01-01,2017-12-31
807641,MALARIA_PF_INDIG,COUNTRY,GIN,AFR,Africa,YEAR,2016,,,,,,,,,992 146,992146,,,,2023-05-10T14:52:46Z,2016,2016-01-01,2016-12-31
826622,MALARIA_PF_INDIG,REGION,EUR,,,YEAR,2020,,,,,,,,,0,0,,,,2023-05-10T14:52:41Z,2020,2020-01-01,2020-12-31
817291,MALARIA_PF_INDIG,COUNTRY,KOR,WPR,Western Pacific,YEAR,2019,,,,,,,,,0,0,,,,2023-05-10T14:52:36Z,2019,2019-01-01,2019-12-31
798862,MALARIA_PF_INDIG,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2014,,,,,,,,,81,81,,,,2023-05-10T14:52:47Z,2014,2014-01-01,2014-12-31
807676,MALARIA_PF_INDIG,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2016,,,,,,,,,333 009,333009,,,,2023-05-10T14:52:46Z,2016,2016-01-01,2016-12-31
798768,MALARIA_PF_INDIG,COUNTRY,MDG,AFR,Africa,YEAR,2013,,,,,,,,,2 020,2020,,,,2023-05-10T14:52:40Z,2013,2013-01-01,2013-12-31
817152,MALARIA_PF_INDIG,REGION,AFR,,,YEAR,2018,,,,,,,,,83 258 541,83258541,,,,2023-05-10T14:52:48Z,2018,2018-01-01,2018-12-31
807530,MALARIA_PF_INDIG,REGION,AMR,,,YEAR,2015,,,,,,,,,102 218,102218,,,,2023-05-10T14:52:48Z,2015,2015-01-01,2015-12-31
817327,MALARIA_PF_INDIG,COUNTRY,TLS,SEAR,South-East Asia,YEAR,2019,,,,,,,,,0,0,,,,2023-05-10T14:52:43Z,2019,2019-01-01,2019-12-31
789620,MALARIA_PF_INDIG,REGION,WPR,,,YEAR,2010,,,,,,,,,139 037,139037,,,,2023-05-10T14:52:45Z,2010,2010-01-01,2010-12-31
789603,MALARIA_PF_INDIG,COUNTRY,SLE,AFR,Africa,YEAR,2010,,,,,,,,,218 473,218473,,,,2023-05-10T14:52:44Z,2010,2010-01-01,2010-12-31
798787,MALARIA_PF_INDIG,COUNTRY,SLB,WPR,Western Pacific,YEAR,2013,,,,,,,,,13 194,13194,,,,2023-05-10T14:52:43Z,2013,2013-01-01,2013-12-31
789551,MALARIA_PF_INDIG,COUNTRY,BWA,AFR,Africa,YEAR,2010,,,,,,,,,1 046,1046,,,,2023-05-10T14:52:48Z,2010,2010-01-01,2010-12-31
807625,MALARIA_PF_INDIG,COUNTRY,CIV,AFR,Africa,YEAR,2016,,,,,,,,,3 471 024,3471024,,,,2023-05-10T14:52:36Z,2016,2016-01-01,2016-12-31
826638,MALARIA_PF_INDIG,COUNTRY,KGZ,EUR,Europe,YEAR,2020,,,,,,,,,0,0,,,,2023-05-10T14:52:44Z,2020,2020-01-01,2020-12-31
826711,MALARIA_PF_INDIG,REGION,EMR,,,YEAR,2021,,,,,,,,,1 510 053,1510053,,,,2023-05-10T14:52:49Z,2021,2021-01-01,2021-12-31
789632,MALARIA_PF_INDIG,COUNTRY,BRA,AMR,Americas,YEAR,2011,,,,,,,,,32 029,32029,,,,2023-05-10T14:52:44Z,2011,2011-01-01,2011-12-31
798759,MALARIA_PF_INDIG,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2013,,,,,,,,,170 848,170848,,,,2023-05-10T14:52:37Z,2013,2013-01-01,2013-12-31
807575,MALARIA_PF_INDIG,COUNTRY,MWI,AFR,Africa,YEAR,2015,,,,,,,,,3 585 315,3585315,,,,2023-05-10T14:52:45Z,2015,2015-01-01,2015-12-31
798662,MALARIA_PF_INDIG,COUNTRY,ERI,AFR,Africa,YEAR,2012,,,,,,,,,12 121,12121,,,,2023-05-10T14:52:47Z,2012,2012-01-01,2012-12-31
798804,MALARIA_PF_INDIG,COUNTRY,VUT,WPR,Western Pacific,YEAR,2013,,,,,,,,,1 039,1039,,,,2023-05-10T14:52:38Z,2013,2013-01-01,2013-12-31
798840,MALARIA_PF_INDIG,COUNTRY,GTM,AMR,Americas,YEAR,2014,,,,,,,,,24,24,,,,2023-05-10T14:52:40Z,2014,2014-01-01,2014-12-31
817228,MALARIA_PF_INDIG,COUNTRY,TJK,EUR,Europe,YEAR,2018,,,,,,,,,0,0,,,,2023-05-10T14:52:48Z,2018,2018-01-01,2018-12-31
807567,MALARIA_PF_INDIG,COUNTRY,KEN,AFR,Africa,YEAR,2015,,,,,,,,,1 499 027,1499027,,,,2023-05-10T14:52:41Z,2015,2015-01-01,2015-12-31
789553,MALARIA_PF_INDIG,COUNTRY,COL,AMR,Americas,YEAR,2010,,,,,,,,,32 900,32900,,,,2023-05-10T14:52:40Z,2010,2010-01-01,2010-12-31
807590,MALARIA_PF_INDIG,COUNTRY,SLE,AFR,Africa,YEAR,2015,,,,,,,,,1 483 376,1483376,,,,2023-05-10T14:52:44Z,2015,2015-01-01,2015-12-31
817151,MALARIA_PF_INDIG,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2018,,,,,,,,,6 437,6437,,,,2023-05-10T14:52:36Z,2018,2018-01-01,2018-12-31
807728,MALARIA_PF_INDIG,COUNTRY,GAB,AFR,Africa,YEAR,2017,,,,,,,,,35 244,35244,,,,2023-05-10T14:52:41Z,2017,2017-01-01,2017-12-31
807698,MALARIA_PF_INDIG,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2016,,,,,,,,,45 469,45469,,,,2023-05-10T14:52:49Z,2016,2016-01-01,2016-12-31
817271,MALARIA_PF_INDIG,COUNTRY,ETH,AFR,Africa,YEAR,2019,,,,,,,,,738 155,738155,,,,2023-05-10T14:52:40Z,2019,2019-01-01,2019-12-31
826675,MALARIA_PF_INDIG,COUNTRY,TZA,AFR,Africa,YEAR,2020,,,,,,,,,5 674 847,5674847,,,,2023-05-10T14:52:41Z,2020,2020-01-01,2020-12-31
798685,MALARIA_PF_INDIG,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2012,,,,,,,,,314 676,314676,,,,2023-05-10T14:52:43Z,2012,2012-01-01,2012-12-31
817226,MALARIA_PF_INDIG,COUNTRY,TGO,AFR,Africa,YEAR,2018,,,,,,,,,2 002 712,2002712,,,,2023-05-10T14:52:46Z,2018,2018-01-01,2018-12-31
807545,MALARIA_PF_INDIG,COUNTRY,COM,AFR,Africa,YEAR,2015,,,,,,,,,1 300,1300,,,,2023-05-10T14:52:41Z,2015,2015-01-01,2015-12-31
798789,MALARIA_PF_INDIG,COUNTRY,SOM,EMR,Eastern Mediterranean,YEAR,2013,,,,,,,,,830,830,,,,2023-05-10T14:52:47Z,2013,2013-01-01,2013-12-31
807633,MALARIA_PF_INDIG,COUNTRY,ECU,AMR,Americas,YEAR,2016,,,,,,,,,403,403,,,,2023-05-10T14:52:48Z,2016,2016-01-01,2016-12-31
817153,MALARIA_PF_INDIG,REGION,AMR,,,YEAR,2018,,,,,,,,,145 588,145588,,,,2023-05-10T14:52:38Z,2018,2018-01-01,2018-12-31
807617,MALARIA_PF_INDIG,COUNTRY,BEN,AFR,Africa,YEAR,2016,,,,,,,,,1 324 576,1324576,,,,2023-05-10T14:52:37Z,2016,2016-01-01,2016-12-31
817139,MALARIA_PF_INDIG,COUNTRY,TUR,EUR,Europe,YEAR,2017,,,,,,,,,0,0,,,,2023-05-10T14:52:49Z,2017,2017-01-01,2017-12-31
807502,MALARIA_PF_INDIG,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2014,,,,,,,,,30,30,,,,2023-05-10T14:52:46Z,2014,2014-01-01,2014-12-31
798825,MALARIA_PF_INDIG,COUNTRY,COM,AFR,Africa,YEAR,2014,,,,,,,,,2 203,2203,,,,2023-05-10T14:52:42Z,2014,2014-01-01,2014-12-31
826657,MALARIA_PF_INDIG,COUNTRY,PHL,WPR,Western Pacific,YEAR,2020,,,,,,,,,5 234,5234,,,,2023-05-10T14:52:45Z,2020,2020-01-01,2020-12-31
817192,MALARIA_PF_INDIG,COUNTRY,IND,SEAR,South-East Asia,YEAR,2018,,,,,,,,,204 733,204733,,,,2023-05-10T14:52:47Z,2018,2018-01-01,2018-12-31
826742,MALARIA_PF_INDIG,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2021,,,,,,,,,3,3,,,,2023-05-10T14:52:36Z,2021,2021-01-01,2021-12-31
789573,MALARIA_PF_INDIG,COUNTRY,HND,AMR,Americas,YEAR,2010,,,,,,,,,866,866,,,,2023-05-10T14:52:41Z,2010,2010-01-01,2010-12-31
789580,MALARIA_PF_INDIG,COUNTRY,LAO,WPR,Western Pacific,YEAR,2010,,,,,,,,,22 452,22452,,,,2023-05-10T14:52:36Z,2010,2010-01-01,2010-12-31
807692,MALARIA_PF_INDIG,COUNTRY,UGA,AFR,Africa,YEAR,2016,,,,,,,,,9 385 132,9385132,,,,2023-05-10T14:52:37Z,2016,2016-01-01,2016-12-31
798752,MALARIA_PF_INDIG,COUNTRY,GMB,AFR,Africa,YEAR,2013,,,,,,,,,240 792,240792,,,,2023-05-10T14:52:47Z,2013,2013-01-01,2013-12-31
826644,MALARIA_PF_INDIG,COUNTRY,MLI,AFR,Africa,YEAR,2020,,,,,,,,,2 666 266,2666266,,,,2023-05-10T14:52:43Z,2020,2020-01-01,2020-12-31
807609,MALARIA_PF_INDIG,COUNTRY,ZAF,AFR,Africa,YEAR,2015,,,,,,,,,4 344,4344,,,,2023-05-10T14:52:44Z,2015,2015-01-01,2015-12-31
789562,MALARIA_PF_INDIG,REGION,EUR,,,YEAR,2010,,,,,,,,,1,1,,,,2023-05-10T14:52:44Z,2010,2010-01-01,2010-12-31
798817,MALARIA_PF_INDIG,COUNTRY,BRA,AMR,Americas,YEAR,2014,,,,,,,,,21 156,21156,,,,2023-05-10T14:52:44Z,2014,2014-01-01,2014-12-31
798800,MALARIA_PF_INDIG,COUNTRY,UGA,AFR,Africa,YEAR,2013,,,,,,,,,1 502 362,1502362,,,,2023-05-10T14:52:44Z,2013,2013-01-01,2013-12-31
807682,MALARIA_PF_INDIG,COUNTRY,STP,AFR,Africa,YEAR,2016,,,,,,,,,2 238,2238,,,,2023-05-10T14:52:44Z,2016,2016-01-01,2016-12-31
798757,MALARIA_PF_INDIG,COUNTRY,HND,AMR,Americas,YEAR,2013,,,,,,,,,1 073,1073,,,,2023-05-10T14:52:44Z,2013,2013-01-01,2013-12-31
817345,MALARIA_PF_INDIG,COUNTRY,BDI,AFR,Africa,YEAR,2020,,,,,,,,,3 963 662,3963662,,,,2023-05-10T14:52:40Z,2020,2020-01-01,2020-12-31
807535,MALARIA_PF_INDIG,COUNTRY,BOL,AMR,Americas,YEAR,2015,,,,,,,,,77,77,,,,2023-05-10T14:52:48Z,2015,2015-01-01,2015-12-31
789610,MALARIA_PF_INDIG,COUNTRY,TJK,EUR,Europe,YEAR,2010,,,,,,,,,1,1,,,,2023-05-10T14:52:42Z,2010,2010-01-01,2010-12-31
807573,MALARIA_PF_INDIG,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2015,,,,,,,,,110 449,110449,,,,2023-05-10T14:52:42Z,2015,2015-01-01,2015-12-31
807708,MALARIA_PF_INDIG,COUNTRY,BGD,SEAR,South-East Asia,YEAR,2017,,,,,,,,,23 315,23315,,,,2023-05-10T14:52:44Z,2017,2017-01-01,2017-12-31
798777,MALARIA_PF_INDIG,COUNTRY,NPL,SEAR,South-East Asia,YEAR,2013,,,,,,,,,273,273,,,,2023-05-10T14:52:38Z,2013,2013-01-01,2013-12-31
817335,MALARIA_PF_INDIG,REGION,WPR,,,YEAR,2019,,,,,,,,,212 239,212239,,,,2023-05-10T14:52:47Z,2019,2019-01-01,2019-12-31
807581,MALARIA_PF_INDIG,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2015,,,,,,,,,28 311,28311,,,,2023-05-10T14:52:39Z,2015,2015-01-01,2015-12-31
807637,MALARIA_PF_INDIG,REGION,EUR,,,YEAR,2016,,,,,,,,,0,0,,,,2023-05-10T14:52:48Z,2016,2016-01-01,2016-12-31
817127,MALARIA_PF_INDIG,COUNTRY,SLB,WPR,Western Pacific,YEAR,2017,,,,,,,,,15 400,15400,,,,2023-05-10T14:52:47Z,2017,2017-01-01,2017-12-31
798785,MALARIA_PF_INDIG,REGION,SEAR,,,YEAR,2013,,,,,,,,,896 613,896613,,,,2023-05-10T14:52:47Z,2013,2013-01-01,2013-12-31
807741,MALARIA_PF_INDIG,COUNTRY,IND,SEAR,South-East Asia,YEAR,2017,,,,,,,,,525 637,525637,,,,2023-05-10T14:52:38Z,2017,2017-01-01,2017-12-31
817238,MALARIA_PF_INDIG,REGION,WPR,,,YEAR,2018,,,,,,,,,210 260,210260,,,,2023-05-10T14:52:47Z,2018,2018-01-01,2018-12-31
807610,MALARIA_PF_INDIG,COUNTRY,ZMB,AFR,Africa,YEAR,2015,,,,,,,,,4 184 661,4184661,,,,2023-05-10T14:52:39Z,2015,2015-01-01,2015-12-31
798643,MALARIA_PF_INDIG,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2012,,,,,,,,,1 231,1231,,,,2023-05-10T14:52:48Z,2012,2012-01-01,2012-12-31
807632,MALARIA_PF_INDIG,COUNTRY,DOM,AMR,Americas,YEAR,2016,,,,,,,,,690,690,,,,2023-05-10T14:52:48Z,2016,2016-01-01,2016-12-31
826771,MALARIA_PF_INDIG,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2021,,,,,,,,,173 922,173922,,,,2023-05-10T14:52:47Z,2021,2021-01-01,2021-12-31
817292,MALARIA_PF_INDIG,COUNTRY,LAO,WPR,Western Pacific,YEAR,2019,,,,,,,,,2 168,2168,,,,2023-05-10T14:52:44Z,2019,2019-01-01,2019-12-31
817171,MALARIA_PF_INDIG,COUNTRY,CRI,AMR,Americas,YEAR,2018,,,,,,,,,9,9,,,,2023-05-10T14:52:48Z,2018,2018-01-01,2018-12-31
817126,MALARIA_PF_INDIG,COUNTRY,SEN,AFR,Africa,YEAR,2017,,,,,,,,,395 706,395706,,,,2023-05-10T14:52:44Z,2017,2017-01-01,2017-12-31
826631,MALARIA_PF_INDIG,COUNTRY,GUY,AMR,Americas,YEAR,2020,,,,,,,,,5 544,5544,,,,2023-05-10T14:52:39Z,2020,2020-01-01,2020-12-31
817188,MALARIA_PF_INDIG,COUNTRY,GUY,AMR,Americas,YEAR,2018,,,,,,,,,6 033,6033,,,,2023-05-10T14:52:37Z,2018,2018-01-01,2018-12-31
798723,MALARIA_PF_INDIG,COUNTRY,ZAF,AFR,Africa,YEAR,2012,,,,,,,,,4 565,4565,,,,2023-05-10T14:52:35Z,2012,2012-01-01,2012-12-31
807671,MALARIA_PF_INDIG,COUNTRY,PER,AMR,Americas,YEAR,2016,,,,,,,,,15 319,15319,,,,2023-05-10T14:52:44Z,2016,2016-01-01,2016-12-31
798842,MALARIA_PF_INDIG,COUNTRY,GUY,AMR,Americas,YEAR,2014,,,,,,,,,3 943,3943,,,,2023-05-10T14:52:36Z,2014,2014-01-01,2014-12-31
817264,MALARIA_PF_INDIG,COUNTRY,CPV,AFR,Africa,YEAR,2019,,,,,,,,,0,0,,,,2023-05-10T14:52:45Z,2019,2019-01-01,2019-12-31
789566,MALARIA_PF_INDIG,COUNTRY,GIN,AFR,Africa,YEAR,2010,,,,,,,,,20 936,20936,,,,2023-05-10T14:52:45Z,2010,2010-01-01,2010-12-31
826625,MALARIA_PF_INDIG,COUNTRY,GHA,AFR,Africa,YEAR,2020,,,,,,,,,5 137 777,5137777,,,,2023-05-10T14:52:36Z,2020,2020-01-01,2020-12-31
798676,MALARIA_PF_INDIG,COUNTRY,IDN,SEAR,South-East Asia,YEAR,2012,,,,,,,,,199 977,199977,,,,2023-05-10T14:52:47Z,2012,2012-01-01,2012-12-31
817129,MALARIA_PF_INDIG,COUNTRY,SOM,EMR,Eastern Mediterranean,YEAR,2017,,,,,,,,,2 657,2657,,,,2023-05-10T14:52:46Z,2017,2017-01-01,2017-12-31
807745,MALARIA_PF_INDIG,COUNTRY,KHM,WPR,Western Pacific,YEAR,2017,,,,,,,,,20 328,20328,,,,2023-05-10T14:52:38Z,2017,2017-01-01,2017-12-31
789656,MALARIA_PF_INDIG,COUNTRY,HTI,AMR,Americas,YEAR,2011,,,,,,,,,32 969,32969,,,,2023-05-10T14:52:48Z,2011,2011-01-01,2011-12-31
798716,MALARIA_PF_INDIG,COUNTRY,UGA,AFR,Africa,YEAR,2012,,,,,,,,,2 662 258,2662258,,,,2023-05-10T14:52:48Z,2012,2012-01-01,2012-12-31
798663,MALARIA_PF_INDIG,COUNTRY,ETH,AFR,Africa,YEAR,2012,,,,,,,,,946 595,946595,,,,2023-05-10T14:52:44Z,2012,2012-01-01,2012-12-31
789635,MALARIA_PF_INDIG,COUNTRY,CHN,WPR,Western Pacific,YEAR,2011,,,,,,,,,57,57,,,,2023-05-10T14:52:40Z,2011,2011-01-01,2011-12-31
789625,MALARIA_PF_INDIG,REGION,AFR,,,YEAR,2011,,,,,,,,,8 365 280,8365280,,,,2023-05-10T14:52:44Z,2011,2011-01-01,2011-12-31
789668,MALARIA_PF_INDIG,COUNTRY,MYS,WPR,Western Pacific,YEAR,2011,,,,,,,,,973,973,,,,2023-05-10T14:52:36Z,2011,2011-01-01,2011-12-31
798607,MALARIA_PF_INDIG,COUNTRY,NAM,AFR,Africa,YEAR,2011,,,,,,,,,335,335,,,,2023-05-10T14:52:46Z,2011,2011-01-01,2011-12-31
807681,MALARIA_PF_INDIG,COUNTRY,SSD,AFR,Africa,YEAR,2016,,,,,,,,,7 619,7619,,,,2023-05-10T14:52:48Z,2016,2016-01-01,2016-12-31
817227,MALARIA_PF_INDIG,COUNTRY,THA,SEAR,South-East Asia,YEAR,2018,,,,,,,,,447,447,,,,2023-05-10T14:52:38Z,2018,2018-01-01,2018-12-31
798745,MALARIA_PF_INDIG,COUNTRY,ETH,AFR,Africa,YEAR,2013,,,,,,,,,1 687 163,1687163,,,,2023-05-10T14:52:42Z,2013,2013-01-01,2013-12-31
807522,MALARIA_PF_INDIG,COUNTRY,VUT,WPR,Western Pacific,YEAR,2014,,,,,,,,,279,279,,,,2023-05-10T14:52:48Z,2014,2014-01-01,2014-12-31
