Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
921284,MALARIA_PV_INDIG,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2016,,,,,,,,,13,13,,,,2022-02-10T08:14:09Z,2016,2016-01-01,2016-12-31
931894,MALARIA_PV_INDIG,COUNTRY,MEX,AMR,Americas,YEAR,2019,,,,,,,,,618,618,,,,2022-02-10T08:14:13Z,2019,2019-01-01,2019-12-31
921299,MALARIA_PV_INDIG,COUNTRY,HTI,AMR,Americas,YEAR,2016,,,,,,,,,0,0,,,,2022-02-10T08:14:12Z,2016,2016-01-01,2016-12-31
931950,MALARIA_PV_INDIG,COUNTRY,KHM,WPR,Western Pacific,YEAR,2020,,,,,,,,,13 976,13976,,,,2022-02-10T08:14:10Z,2020,2020-01-01,2020-12-31
931896,MALARIA_PV_INDIG,COUNTRY,MYS,WPR,Western Pacific,YEAR,2019,,,,,,,,,0,0,,,,2022-02-10T08:14:13Z,2019,2019-01-01,2019-12-31
931791,MALARIA_PV_INDIG,COUNTRY,TLS,SEAR,South-East Asia,YEAR,2017,,,,,,,,,3,3,,,,2022-02-10T08:14:16Z,2017,2017-01-01,2017-12-31
921081,MALARIA_PV_INDIG,COUNTRY,PER,AMR,Americas,YEAR,2012,,,,,,,,,28 030,28030,,,,2022-02-10T08:14:14Z,2012,2012-01-01,2012-12-31
921298,MALARIA_PV_INDIG,COUNTRY,HND,AMR,Americas,YEAR,2016,,,,,,,,,2 744,2744,,,,2022-02-10T08:14:12Z,2016,2016-01-01,2016-12-31
931829,MALARIA_PV_INDIG,COUNTRY,KHM,WPR,Western Pacific,YEAR,2018,,,,,,,,,30 680,30680,,,,2022-02-10T08:14:10Z,2018,2018-01-01,2018-12-31
911072,MALARIA_PV_INDIG,COUNTRY,VNM,WPR,Western Pacific,YEAR,2010,,,,,,,,,4 466,4466,,,,2022-02-10T08:14:16Z,2010,2010-01-01,2010-12-31
911131,MALARIA_PV_INDIG,COUNTRY,TLS,SEAR,South-East Asia,YEAR,2011,,,,,,,,,3 758,3758,,,,2022-02-10T08:14:15Z,2011,2011-01-01,2011-12-31
931784,MALARIA_PV_INDIG,REGION,SEAR,,,YEAR,2017,,,,,,,,,  457 240,457240,,,,2022-04-14T12:41:13Z,2017,2017-01-01,2017-12-31
921307,MALARIA_PV_INDIG,COUNTRY,LKA,SEAR,South-East Asia,YEAR,2016,,,,,,,,,0,0,,,,2022-02-10T08:14:15Z,2016,2016-01-01,2016-12-31
921318,MALARIA_PV_INDIG,COUNTRY,PRK,SEAR,South-East Asia,YEAR,2016,,,,,,,,,5 033,5033,,,,2022-02-10T08:14:10Z,2016,2016-01-01,2016-12-31
911056,MALARIA_PV_INDIG,COUNTRY,PNG,WPR,Western Pacific,YEAR,2010,,,,,,,,,13 171,13171,,,,2022-02-10T08:14:14Z,2010,2010-01-01,2010-12-31
921248,MALARIA_PV_INDIG,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2015,,,,,,,,,65 536,65536,,,,2022-02-10T08:14:13Z,2015,2015-01-01,2015-12-31
931900,MALARIA_PV_INDIG,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2019,,,,,,,,,323 355,323355,,,,2022-02-10T08:14:14Z,2019,2019-01-01,2019-12-31
931906,MALARIA_PV_INDIG,COUNTRY,SDN,EMR,Eastern Mediterranean,YEAR,2019,,,,,,,,,194 904,194904,,,,2022-02-10T08:14:15Z,2019,2019-01-01,2019-12-31
931774,MALARIA_PV_INDIG,COUNTRY,NIC,AMR,Americas,YEAR,2017,,,,,,,,,9 080,9080,,,,2022-02-10T08:14:13Z,2017,2017-01-01,2017-12-31
911059,MALARIA_PV_INDIG,REGION,SEAR,,,YEAR,2010,,,,,,,,, 1 028 605,1028605,,,,2022-04-14T12:41:13Z,2010,2010-01-01,2010-12-31
911016,MALARIA_PV_INDIG,COUNTRY,ARM,EUR,Europe,YEAR,2010,,,,,,,,,0,0,,,,2022-02-10T08:14:08Z,2010,2010-01-01,2010-12-31
911162,MALARIA_PV_INDIG,COUNTRY,GUY,AMR,Americas,YEAR,2012,,,,,,,,,11 225,11225,,,,2022-02-10T08:14:12Z,2012,2012-01-01,2012-12-31
931921,MALARIA_PV_INDIG,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2019,,,,,,,,,1 802,1802,,,,2022-02-10T08:14:17Z,2019,2019-01-01,2019-12-31
