Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
556376,MALARIA_IMPORTED,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2015,,,,,,,,,2 537,2537,,,,2022-02-10T08:19:44Z,2015,2015-01-01,2015-12-31
565207,MALARIA_IMPORTED,COUNTRY,TZA,AFR,Africa,YEAR,2019,,,,,,,,,3 286,3286,,,,2022-02-10T08:19:45Z,2019,2019-01-01,2019-12-31
565005,MALARIA_IMPORTED,REGION,EMR,,,YEAR,2016,,,,,,,,,  11 442,11442,,,,2022-04-14T12:41:09Z,2016,2016-01-01,2016-12-31
556350,MALARIA_IMPORTED,COUNTRY,COL,AMR,Americas,YEAR,2015,,,,,,,,,7 785,7785,,,,2022-02-10T08:19:41Z,2015,2015-01-01,2015-12-31
565228,MALARIA_IMPORTED,COUNTRY,DOM,AMR,Americas,YEAR,2020,,,,,,,,,3,3,,,,2022-02-10T08:19:42Z,2020,2020-01-01,2020-12-31
556228,MALARIA_IMPORTED,COUNTRY,BTN,SEAR,South-East Asia,YEAR,2012,,,,,,,,,0,0,,,,2022-02-10T08:19:41Z,2012,2012-01-01,2012-12-31
556392,MALARIA_IMPORTED,COUNTRY,ZWE,AFR,Africa,YEAR,2015,,,,,,,,,180,180,,,,2022-02-10T08:19:45Z,2015,2015-01-01,2015-12-31
565009,MALARIA_IMPORTED,COUNTRY,GTM,AMR,Americas,YEAR,2016,,,,,,,,,1,1,,,,2022-02-10T08:19:42Z,2016,2016-01-01,2016-12-31
565106,MALARIA_IMPORTED,COUNTRY,BLZ,AMR,Americas,YEAR,2018,,,,,,,,,4,4,,,,2022-02-10T08:19:41Z,2018,2018-01-01,2018-12-31
565082,MALARIA_IMPORTED,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2017,,,,,,,,,2 974,2974,,,,2022-02-10T08:19:44Z,2017,2017-01-01,2017-12-31
565222,MALARIA_IMPORTED,COUNTRY,BWA,AFR,Africa,YEAR,2020,,,,,,,,,69,69,,,,2022-02-10T08:19:41Z,2020,2020-01-01,2020-12-31
556391,MALARIA_IMPORTED,COUNTRY,ZAF,AFR,Africa,YEAR,2015,,,,,,,,,3 568,3568,,,,2022-02-10T08:19:44Z,2015,2015-01-01,2015-12-31
564994,MALARIA_IMPORTED,COUNTRY,BOL,AMR,Americas,YEAR,2016,,,,,,,,,11,11,,,,2022-02-10T08:19:41Z,2016,2016-01-01,2016-12-31
565130,MALARIA_IMPORTED,COUNTRY,MYS,WPR,Western Pacific,YEAR,2018,,,,,,,,,485,485,,,,2022-02-10T08:19:43Z,2018,2018-01-01,2018-12-31
556180,MALARIA_IMPORTED,COUNTRY,MYS,WPR,Western Pacific,YEAR,2010,,,,,,,,,831,831,,,,2022-02-10T08:19:43Z,2010,2010-01-01,2010-12-31
556209,MALARIA_IMPORTED,COUNTRY,MEX,AMR,Americas,YEAR,2011,,,,,,,,,6,6,,,,2022-02-10T08:19:43Z,2011,2011-01-01,2011-12-31
565040,MALARIA_IMPORTED,COUNTRY,VUT,WPR,Western Pacific,YEAR,2016,,,,,,,,,0,0,,,,2022-02-10T08:19:45Z,2016,2016-01-01,2016-12-31
565024,MALARIA_IMPORTED,COUNTRY,PRK,SEAR,South-East Asia,YEAR,2016,,,,,,,,,0,0,,,,2022-02-10T08:19:42Z,2016,2016-01-01,2016-12-31
574912,MALARIA_IMPORTED,COUNTRY,PHL,WPR,Western Pacific,YEAR,2020,,,,,,,,,26,26,,,,2022-02-10T08:19:44Z,2020,2020-01-01,2020-12-31
565226,MALARIA_IMPORTED,COUNTRY,CPV,AFR,Africa,YEAR,2020,,,,,,,,,10,10,,,,2022-02-10T08:19:41Z,2020,2020-01-01,2020-12-31
556310,MALARIA_IMPORTED,REGION,EUR,,,YEAR,2014,,,,,,,,,526,526,,,,2022-04-14T12:41:09Z,2014,2014-01-01,2014-12-31
556184,MALARIA_IMPORTED,COUNTRY,SLV,AMR,Americas,YEAR,2010,,,,,,,,,9,9,,,,2022-02-10T08:19:42Z,2010,2010-01-01,2010-12-31
556311,MALARIA_IMPORTED,COUNTRY,GEO,EUR,Europe,YEAR,2014,,,,,,,,,5,5,,,,2022-02-10T08:19:42Z,2014,2014-01-01,2014-12-31
