Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
481567,MALARIA_EST_MORTALITY,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2004,,,,,,,,,10.12 [4.38-185.91],10.11894,4.37624,185.91195,,2023-05-10T14:50:33Z,2004,2004-01-01,2004-12-31
519060,MALARIA_EST_MORTALITY,COUNTRY,GNB,AFR,Africa,YEAR,2014,,,,,,,,,45.89 [40.96-520.27],45.88974,40.95659,520.27495,,2023-05-10T14:50:12Z,2014,2014-01-01,2014-12-31
509766,MALARIA_EST_MORTALITY,COUNTRY,SLB,WPR,Western Pacific,YEAR,2010,,,,,,,,,30.47 [13.65-553.28],30.46786,13.64511,553.28137,,2023-05-10T14:50:23Z,2010,2010-01-01,2010-12-31
537836,MALARIA_EST_MORTALITY,COUNTRY,YEM,EMR,Eastern Mediterranean,YEAR,2018,,,,,,,,,11.14 [4.69-211.52],11.13783,4.68988,211.52312,,2023-05-10T14:50:39Z,2018,2018-01-01,2018-12-31
471708,MALARIA_EST_MORTALITY,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2001,,,,,,,,,0 [0-0],0,0,0,,2023-05-10T14:50:34Z,2001,2001-01-01,2001-12-31
490860,MALARIA_EST_MORTALITY,COUNTRY,TUR,EUR,Europe,YEAR,2006,,,,,,,,,0 [0-0],0,0,0,,2023-05-10T14:50:31Z,2006,2006-01-01,2006-12-31
490959,MALARIA_EST_MORTALITY,COUNTRY,SLE,AFR,Africa,YEAR,2007,,,,,,,,,188.85 [177.60-2 016.11],188.84816,177.60078,2016.109,,2023-05-10T14:50:26Z,2007,2007-01-01,2007-12-31
537688,MALARIA_EST_MORTALITY,COUNTRY,PER,AMR,Americas,YEAR,2017,,,,,,,,,0.52 [0.26-8.14],0.51557,0.25779,8.13639,,2023-05-10T14:50:37Z,2017,2017-01-01,2017-12-31
509987,MALARIA_EST_MORTALITY,COUNTRY,PNG,WPR,Western Pacific,YEAR,2012,,,,,,,,,34.12 [8.91-799.62],34.12427,8.90794,799.61553,,2023-05-10T14:50:18Z,2012,2012-01-01,2012-12-31
471687,MALARIA_EST_MORTALITY,COUNTRY,MDG,AFR,Africa,YEAR,2001,,,,,,,,,16.44 [1.77-413.23],16.43959,1.76515,413.2339,,2023-05-10T14:50:34Z,2001,2001-01-01,2001-12-31
519004,MALARIA_EST_MORTALITY,COUNTRY,TJK,EUR,Europe,YEAR,2013,,,,,,,,,0 [0-0],0,0,0,,2023-05-10T14:50:14Z,2013,2013-01-01,2013-12-31
537834,MALARIA_EST_MORTALITY,COUNTRY,VUT,WPR,Western Pacific,YEAR,2018,,,,,,,,,0 [0-0],0,0,0,,2023-05-10T14:50:39Z,2018,2018-01-01,2018-12-31
546632,MALARIA_EST_MORTALITY,COUNTRY,SLV,AMR,Americas,YEAR,2020,,,,,,,,,0 [0-0],0,0,0,,2023-05-10T14:50:41Z,2020,2020-01-01,2020-12-31
537870,MALARIA_EST_MORTALITY,COUNTRY,ECU,AMR,Americas,YEAR,2019,,,,,,,,,0 [0-0],0,0,0,,2023-05-10T14:50:40Z,2019,2019-01-01,2019-12-31
537879,MALARIA_EST_MORTALITY,GLOBAL,GLOBAL,,,YEAR,2019,,,,,,,,,13.98 [13.07-160.84],13.97925,13.07442,160.83728,,2023-05-10T14:50:39Z,2019,2019-01-01,2019-12-31
528425,MALARIA_EST_MORTALITY,GLOBAL,GLOBAL,,,YEAR,2015,,,,,,,,,15.04 [14.09-165.58],15.04465,14.09274,165.58058,,2023-05-10T14:50:14Z,2015,2015-01-01,2015-12-31
509793,MALARIA_EST_MORTALITY,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2011,,,,,,,,,0.85 [0.33-16.19],0.85161,0.32822,16.18945,,2023-05-10T14:50:20Z,2011,2011-01-01,2011-12-31
